Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Cargo Type Code,Cargo Aircraft Type,Predicted Cargo Metric TONS - Linear Regression,Predicted Cargo Metric TONS - RF,Predicted Cargo Metric TONS - GB
200607,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Express,Passenger,657.8250394761913,2546.845025050001,550.7814908283544
201806,Finnair,AY,Finnair,AY,International,Europe,Enplaned,Cargo,Passenger,14.672674702850827,17.471968919999966,207.37546978242815
201001,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Express,Passenger,287.49012438003365,341.3357871840002,527.3496867406421
201404,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Mail,Passenger,67.76841933780088,49.14925646399998,53.607253423492025
201008,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Cargo,Passenger,408.86093011326193,114.70205426400008,203.36481206857812
202001,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Cargo,Passenger,168.1925733256678,59.46190689599993,107.22777703784493
201408,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,449.12120053580384,375.97068280800005,266.30273011122557
200902,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Cargo,Passenger,705.1319436277363,52.84679954400001,506.02424680694963
201804,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Freighter,345.66850441398105,936.4057481320009,444.22954006925397
201712,Federal Express,FX,Federal Express,FX,Domestic,US,Deplaned,Cargo,Freighter,2026.4533618974738,1424.06891745,1635.0848544747062
201304,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Express,Freighter,224.7628472324252,13.142855879999988,197.95994101097241
201209,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Mail,Passenger,12.241358309674979,4.451848128000003,36.153280376025414
200711,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Mail,Passenger,526.8267943949206,277.8996774959995,456.56920222730406
201505,Ameriflight,A8,Ameriflight,A8,Domestic,US,Deplaned,Cargo,Freighter,54.88101864729447,68.50332518399996,184.3056452928569
202003,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Cargo,Passenger,269.3716878223415,204.44387493600004,209.88770287991454
200803,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Mail,Passenger,-60.46320987871354,12.125077271999999,-18.30595211485094
201103,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Cargo,Passenger,95.26063144834825,31.002013223999953,153.24385919091978
201904,Finnair,AY,Finnair,AY,International,Europe,Deplaned,Cargo,Passenger,40.676944785499245,48.52939845600004,209.88770287991454
200509,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Cargo,Passenger,195.30258622421616,238.61056463999972,185.98742257904766
200801,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Combi,414.76877968458166,334.2775216639999,389.2370627057947
201002,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Cargo,Passenger,233.67480610534517,171.08150875200002,148.24180206760985
201802,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Cargo,Passenger,106.50716119276967,112.38473887200011,221.68063731091064
201808,Icelandair EHF,FI,Icelandair EHF,FI,International,Europe,Enplaned,Cargo,Passenger,41.76610950993927,35.893934999999985,207.37546978242815
201911,Iberia,IB,Iberia,IB,International,Europe,Deplaned,Cargo,Passenger,26.19214629112571,21.674033135999977,209.88770287991454
201006,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Mail,Passenger,-2.376108518946012,0.962725175999999,-3.521500453861826
201906,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Cargo,Passenger,307.6793452277975,579.541150944,227.265092369445
200603,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Mail,Freighter,169.9124756409044,1.215253367999998,88.26646549986962
200902,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Freighter,440.9928842995905,191.48216875199992,425.35372596335986
200703,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,339.54217132908616,454.9941486720002,202.80482320501653
201411,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Cargo,Passenger,225.16944470043768,6.619498199999999,189.97824280829923
200705,Air China,CA,Air China,CA,International,Asia,Enplaned,Mail,Passenger,-12.127496121612467,5.9128801200000005,36.153280376025414
200607,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Mail,Passenger,18.261650407858724,3.569033663999997,-3.0032198811835307
201106,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Freighter,413.13060282857896,910.7700905379993,422.84149286587353
200903,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,62.276895041079115,0.47522311199999945,-5.200132119277148
201202,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Mail,Passenger,-40.7490269404575,37.59041260800002,18.77589088649498
200912,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Mail,Passenger,-10.22201897780451,21.965040216000016,-5.515452978669902
202010,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Cargo,Passenger,348.01049954518385,236.53416528000022,287.70246115738996
201012,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,61.60628828170297,0.7107639839999993,-5.200132119277148
201111,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Mail,Passenger,-40.18916258171248,37.54458539999996,18.77589088649498
201012,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,59.453352488167184,6.992688528000005,104.31790871981575
200706,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Cargo,Passenger,762.8838613748026,46.23100725600005,523.8076496546689
201701,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Express,Passenger,46.52212923776915,0.11580408000000025,-67.84898583228834
201105,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Passenger,305.63427886132126,438.2130805919996,220.81878511604478
201008,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Mail,Freighter,114.53947426217542,20.80987977599998,72.3361924230323
201002,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Cargo,Passenger,207.06760517481734,185.36130849600005,145.72956897012347
201707,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Cargo,Passenger,151.34223855420714,3.1159099439999953,130.1982844848971
201910,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Cargo,Passenger,93.21529705638295,0.10463644800000005,162.29561026601834
201705,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Passenger,301.9428655069569,877.7356907760005,242.20683231942527
200701,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Cargo,Passenger,762.9146231527557,44.492090832000024,523.8076496546689
200812,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Express,Passenger,110.93968897200148,9.15687309599999,64.06094963469272
202004,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,53.35021574228472,3.9142958400000025,121.81520684431099
201709,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Express,Passenger,98.4479228126745,0.5318460000000006,82.24167621478702
201207,Air Cargo Carriers,2Q,Air Cargo Carriers,2Q,Domestic,US,Enplaned,Express,Freighter,29.60016615083532,49.63351075199998,192.37548595243805
200705,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Passenger,251.36845072926985,41.90444798399998,203.36481206857812
201007,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Cargo,Passenger,324.43622784422405,413.54690227200024,214.33731501578353
201105,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Cargo,Passenger,703.8830154428431,79.23654899999988,506.02424680694963
200811,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Cargo,Passenger,381.9943748288497,430.2782285760007,297.2191795777734
201309,ABX Air,GB,ABX Air,GB,Domestic,US,Deplaned,Cargo,Freighter,786.5974994932217,667.5092822199992,664.1253162886086
201604,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Mail,Passenger,-140.92838733481994,0.17564299200000008,82.24146079359552
200810,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,312.2766683503635,223.4051033759998,200.29259010753015
201107,Mesaba Airlines,XJ,Delta Air Lines,DL,Domestic,US,Enplaned,Mail,Passenger,-244.876367823289,14.327545680000007,100.62125314956153
201111,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Freighter,439.7070419811537,735.156069984,425.35372596335986
200901,US Airways,US,US Airways,US,Domestic,US,Deplaned,Mail,Passenger,-23.315109399023868,71.96375340000006,103.1334862470479
201007,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Mail,Passenger,525.0056971401009,275.96085501599975,456.56920222730406
200809,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Cargo,Passenger,109.54325639821332,35.10576871199995,188.49965567653405
201006,Air China,CA,Air China,CA,International,Asia,Enplaned,Mail,Combi,93.28482956933067,3.2508604799999983,69.7732331192221
202012,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Passenger,273.4468914101128,512.6238245520004,239.6945992219389
201905,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Cargo,Passenger,157.9579388699915,367.31704262400024,221.68063731091064
201709,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Cargo,Passenger,264.42684075730494,275.5893792960002,355.21480940488794
200901,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Mail,Passenger,-104.61110618847715,9.449240975999984,74.45989280808757
201710,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Mail,Passenger,28.39438319978558,0.4942879200000001,111.26825856053976
200707,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Deplaned,Cargo,Passenger,266.4830724887356,345.9277568880005,205.8770451660645
200809,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Cargo,Passenger,196.06454766522643,119.93535086400009,141.70424275234456
200909,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Cargo,Passenger,195.44931210616573,118.94330952000006,141.70424275234456
201005,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Passenger,247.1983302832798,75.04491304800005,205.8770451660645
202012,Air France,AF,Air France,AF,International,Europe,Enplaned,Cargo,Passenger,209.3907368185503,64.56309249600001,207.37546978242815
200705,ABX Air,GB,ABX Air,GB,Domestic,US,Deplaned,Cargo,Freighter,790.3135222699484,927.3410737559996,738.5786743136056
200610,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Freighter,381.94603168850153,250.38083145600012,422.84149286587353
201609,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Cargo,Passenger,238.43487538583759,288.94461069600004,349.94385003638604
201507,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Mail,Passenger,141.68603013585835,89.37136101600001,75.82914173622808
201110,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Express,Passenger,80.09702651259727,1.3848725519999996,166.30569963881624
201709,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Cargo,Passenger,324.01039165036286,356.00358276000014,287.6035474192718
201611,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Cargo,Passenger,136.1541819210604,288.62376580800026,158.40668331031554
201104,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Cargo,Passenger,162.8859756980678,142.4079513360001,200.29259010753015
200607,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Freighter,432.5213723509987,898.1369267720006,425.35372596335986
201804,Kalitta Air,K4,Kalitta Air,K4,International,Asia,Deplaned,Cargo,Freighter,634.6750437833225,110.41650043200003,446.7417731667403
201302,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Mail,Passenger,-18.995336030536237,11.107321343999999,21.288123983981347
201505,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Cargo,Passenger,22.340048862120057,2.1682669680000024,78.4259264265406
201304,ABX Air,GB,ABX Air,GB,Domestic,US,Enplaned,Cargo,Freighter,760.021060340647,287.1040561200002,596.5476839813375
201810,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Express,Passenger,567.2704987188558,3.499174727999998,311.6023391622773
201212,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Mail,Passenger,497.1372633134986,566.8446057119995,454.05696912981773
202007,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,285.56222867149677,83.045251296,139.87907456785157
201602,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Cargo,Passenger,186.4293035444732,72.80652405600013,211.33708693786588
202012,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Mail,Passenger,138.57909056260178,8.740200671999999,85.86764196846079
200710,US Airways,US,US Airways,US,Domestic,US,Deplaned,Express,Passenger,10.415962448790879,1.633155047999998,60.98872767364475
201111,Air China,CA,Air China,CA,International,Asia,Enplaned,Cargo,Combi,328.6651374342457,342.27038008800014,371.7830896583281
200804,US Airways,US,US Airways,US,Domestic,US,Enplaned,Cargo,Passenger,186.70077336466602,109.16441927999996,200.29259010753015
202002,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Cargo,Passenger,92.64928034204718,0.12159655199999986,162.29561026601834
202002,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Express,Passenger,32.54666636680872,0.44495438400000004,79.50733109879648
201405,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Express,Passenger,94.14835213964989,20.634613271999996,54.44415279427561
200807,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Cargo,Combi,300.7333689819311,138.16052711999998,354.4057001687977
200802,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Passenger,221.84005753764518,164.580817464,203.36481206857812
201109,"Air Transport International, LLC.",UA,"Air Transport International, LLC.",UA,Domestic,US,Deplaned,Cargo,Freighter,151.88919760284261,142.06963831200005,626.7596779759775
200508,China Cargo Airlines,CK,China Cargo Airlines,CK,International,Asia,Enplaned,Cargo,Freighter,208.1317466204846,195.65131068000005,397.3256435913324
200711,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Enplaned,Cargo,Passenger,239.85126213584522,207.0473121359998,203.36481206857812
201109,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Cargo,Passenger,144.65963572633063,109.69239153600009,205.8770451660645
201810,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Mail,Passenger,534.7145267888473,373.60816617599977,325.402804355453
201202,US Airways,US,US Airways,US,Domestic,US,Deplaned,Mail,Passenger,-25.166968431796704,53.865176903999924,103.1334862470479
201406,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Mail,Passenger,-82.83220761494908,8.000369999999995,53.86913305097465
201411,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Mail,Passenger,-19.66594278991238,11.98615773599999,29.820387716830677
200804,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Express,Passenger,22.99840735598991,5.953055472000005,202.23423194904217
201503,US Airways,US,US Airways,US,Domestic,US,Deplaned,Mail,Passenger,-27.01882746456954,37.119557663999956,111.66574997989724
201510,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Mail,Passenger,239.07455599416085,104.76909878399982,166.63139315325682
201312,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Cargo,Passenger,405.89381808144003,392.5893575519995,517.0143787809374
201510,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Express,Passenger,569.1162053960379,0.6642971999999999,298.74655569174615
201801,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Cargo,Passenger,237.25362311244135,227.08507852800005,352.7025763074016
